# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=2356
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/demo_resid_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,b_Intercept
-183.704,0.990973,0.039437,7,127,0,199.76,-0.0772619,-7.14724,1.17933,-1.84395,-0.987067,-1.391,0.663913,-2.06711,-0.414973,-0.0103483,2.87284,-0.285883,0.344666,1.07889,-0.13164,0.134873,0.911282,-0.203126,-0.322048,0.202211,0.089276,0.286273,2.64728,3.38802,-5.29738,-2.83569,-3.99614,1.90732,-5.93848,-1.19215,-0.0297291,-0.0578085,0.0696952,0.218162,-0.026619,0.0272728,0.184271,-0.0410743,-0.0651215,-0.0772619
-190.626,0.563751,0.0563306,6,63,0,199.654,-0.177609,-8.28551,-0.731724,-1.16778,-2.25477,-0.59127,1.38613,-1.82793,-0.280309,1.38165,1.48417,-0.363611,0.720278,0.5726,-0.678526,0.573597,1.87859,0.43457,0.469924,0.151086,0.215237,0.386457,1.89477,-1.086,-1.73318,-3.34647,-0.877545,2.05725,-2.71296,-0.416027,2.0506,-0.0549366,0.108824,0.086512,-0.102516,0.0866626,0.28383,0.0656576,0.0709991,-0.177609
-188.488,0.984043,0.0370115,6,127,0,199.396,-0.0902701,-6.98606,-0.0383879,-0.712498,-1.52467,-0.176588,1.08895,-1.58851,-1.05817,1.66984,1.46672,-0.13661,0.598097,1.22887,-0.155593,0.197134,1.37551,0.774984,-1.5088,0.197572,0.285312,0.330559,2.84556,-0.0563044,-1.04504,-2.23627,-0.259005,1.59719,-2.3299,-1.55204,2.44919,-0.0269903,0.118167,0.242791,-0.030741,0.0389481,0.271763,0.153115,-0.298096,-0.0902701
-185.392,0.929705,0.0520688,6,63,0,197.476,-0.147868,-7.38649,-0.24162,-0.945967,-1.35771,-0.341975,0.605811,-2.13778,-0.814719,1.12428,1.84635,-0.229048,0.525412,0.834618,-0.0147689,0.258006,1.80047,0.766397,-0.726041,0.145286,0.366684,0.367732,2.10926,-0.446116,-1.74659,-2.50682,-0.631407,1.11854,-3.9471,-1.50426,2.07582,-0.0332774,0.0763348,0.121258,-0.00214571,0.0374846,0.261582,0.111346,-0.105483,-0.147868
-178.438,0.779636,0.0662562,6,63,0,189.159,-0.0592399,-7.62334,-0.0156505,-1.24907,-0.792642,-0.979643,0.845266,-1.24341,0.869997,0.0142462,3.83512,-0.31573,0.419845,1.21093,-0.696031,0.588188,0.835709,0.7299,0.244869,0.164295,0.112843,0.290745,2.45329,-0.0600215,-4.79032,-3.03988,-3.75705,3.24169,-4.76864,3.33654,0.0546358,-0.0518729,0.0689786,0.19895,-0.114355,0.0966365,0.137303,0.119919,0.0402309,-0.0592399
-180.799,0.0212089,0.0643319,6,63,0,195.819,-0.0613056,-7.51185,0.609127,-1.18942,-0.706278,-0.832813,0.93154,-1.24708,0.307597,-0.399851,3.99705,-0.358474,0.571969,1.09798,-0.749,0.875676,0.581699,0.997628,0.633689,0.166381,0.150626,0.29386,2.55846,2.43471,-4.75415,-2.82303,-3.32879,3.72341,-4.98464,1.22948,-1.59822,-0.0596431,0.0951646,0.182683,-0.124619,0.145696,0.0967835,0.165986,0.105434,-0.0613056
-180.558,0.994137,0.0161709,7,255,0,193.898,-0.115297,-7.95267,0.10094,-1.00165,-0.8488,-0.711637,0.126045,-1.55727,-0.22036,-0.64026,3.13147,-0.332622,0.939511,1.42996,-0.18501,1.77538,0.371774,0.106757,0.471277,0.0940974,0.317957,0.32636,2.2139,0.31609,-3.13664,-2.65799,-2.22847,0.394706,-4.87654,-0.69005,-2.00496,-0.0312988,0.0884056,0.134556,-0.0174089,0.167058,0.034983,0.0100455,0.0443459,-0.115297
-182.243,0.987481,0.0231084,8,255,0,189.534,-0.121903,-9.85006,0.113845,-1.08608,-1.23881,-0.777971,0.638313,-1.35497,1.28785,1.49512,2.81445,-0.595952,0.80242,1.20502,-1.35236,-0.651631,0.748485,0.522577,-0.520079,0.110658,0.278178,0.401253,3.44433,0.320412,-3.05673,-3.48658,-2.18956,1.7965,-3.81351,3.62459,4.20793,-0.0659468,0.0887941,0.133345,-0.14965,-0.0721081,0.0828257,0.0578273,-0.0575508,-0.121903
-188.192,0.951804,0.032544,7,127,0,199.365,-0.14426,-10.8597,0.276577,-1.53154,-1.63359,-0.964248,0.483462,-2.04968,0.985393,-0.528482,2.25655,-0.11611,0.679788,1.28075,-0.400433,0.465576,1.19493,1.3534,-1.12416,0.110983,0.251977,0.255862,1.48032,0.624109,-3.456,-3.68627,-2.17587,1.09096,-4.6252,2.22359,-1.19255,-0.0128863,0.0754451,0.142141,-0.0444413,0.0516712,0.132617,0.150204,-0.124763,-0.14426
-193.29,0.98071,0.0429258,7,127,0,199.375,-0.0521994,-7.17369,-0.847456,-1.72128,-1.34146,-0.887943,1.16432,-0.185945,-0.52009,-0.773194,2.22361,-0.44784,1.57483,1.79669,-1.07625,-0.214666,1.36219,-1.18052,0.539451,0.0602684,0.349308,0.48292,6.62042,-1.88441,-3.82746,-2.98289,-1.97444,2.58899,-0.413469,-1.15648,-1.71928,-0.0269906,0.0949126,0.108284,-0.0648641,-0.0129376,0.0820968,-0.0711481,0.0325119,-0.0521994
-186.479,0.989249,0.0594371,6,63,0,202.93,-0.13477,-10.5279,1.09691,-0.157002,-0.623758,-0.420377,-0.0482633,-1.7569,0.72731,1.08322,4.38847,-1.00669,1.24864,1.07264,-0.685168,0.745381,-0.513289,-1.17645,-0.123896,0.0631177,0.229565,0.346503,2.69365,4.81376,-0.688999,-2.73734,-1.84481,-0.211802,-7.7101,3.19178,4.75369,-0.06354,0.0788115,0.0677026,-0.0432462,0.0470468,-0.0323976,-0.0742548,-0.00782005,-0.13477
-187.604,0.0287505,0.0833286,6,63,0,196.732,-0.134521,-10.1632,1.14921,-0.123653,-0.608942,-0.394443,-0.00143728,-1.66343,0.595745,1.06025,4.36957,-1.00111,1.2533,1.05755,-0.731875,0.729398,-0.580367,-1.13017,-0.169514,0.0672028,0.227852,0.350006,2.69686,5.02155,-0.540311,-2.66082,-1.72355,-0.00628032,-7.2685,2.60315,4.63285,-0.0672775,0.0842254,0.0710704,-0.049184,0.0490176,-0.0390023,-0.0759503,-0.0113918,-0.134521
-185.992,0.999759,0.0218774,8,255,0,202.75,-0.100376,-7.10166,-0.630847,-1.98802,-1.23289,-1.43989,0.662017,-1.24523,0.466896,0.992716,2.21645,-0.57739,0.881813,2.01022,-1.60746,-0.166794,2.32155,1.60232,-0.216579,0.0824364,0.204972,0.342361,3.16156,-1.39824,-4.40637,-2.73264,-3.19144,1.46733,-2.76,1.03485,2.20031,-0.047598,0.0726935,0.165716,-0.132513,-0.0137499,0.19138,0.13209,-0.017854,-0.100376
-188.115,0.999355,0.0312717,7,127,0,199.007,-0.119615,-9.2402,0.949227,-2.36781,-1.57324,-1.48606,1.09114,-0.860292,-0.753788,-0.673595,2.4612,-0.434642,1.18686,0.792113,-1.09369,-0.517112,1.70173,1.49705,-0.195338,0.0567561,0.230927,0.303037,1.95766,2.33624,-5.82765,-3.87206,-3.65749,2.68552,-2.11735,-1.85522,-1.65785,-0.0246686,0.0673614,0.0449572,-0.0620735,-0.0293492,0.0965834,0.0849668,-0.0110866,-0.119615
-191.763,0.969593,0.0445489,7,127,0,203.125,-0.0214256,-9.28474,0.018455,-1.91191,-1.65817,-1.57247,-0.19749,-3.49734,-0.333894,-1.22491,1.90674,-0.665308,0.702754,1.93672,-1.16275,-0.114851,0.778835,1.25789,0.648207,0.0828737,0.267471,0.379871,3.03071,0.0351888,-3.6455,-3.1617,-2.99828,-0.376561,-6.66851,-0.636647,-2.33558,-0.0551365,0.0582399,0.160503,-0.0963615,-0.00951811,0.064545,0.104246,0.0537194,-0.0214256
-191.385,0.833978,0.0601335,6,127,0,204.607,-0.230575,-7.46434,0.56263,-1.30935,-0.98171,-0.558663,1.36752,0.0708694,0.609034,1.85081,2.76373,-0.0911772,0.774846,0.699169,0.0283046,0.350287,1.41939,0.312207,-0.537728,0.112961,0.388635,0.26769,1.49197,1.55496,-3.61869,-2.71318,-1.54399,3.77945,0.195864,1.68321,5.11514,-0.0102995,0.0875276,0.0789791,0.00319732,0.0395689,0.160336,0.0352673,-0.0607424,-0.230575
-181.067,0.988939,0.0641763,6,63,0,199.938,-0.0982918,-9.33906,-1.03195,-1.09222,-0.714482,-0.902617,-0.188191,-1.73908,0.689118,-1.33481,4.09128,-0.6344,0.778103,1.59603,-1.07875,-0.084542,0.849601,0.918296,-0.0246967,0.115015,0.195805,0.302802,1.76287,-4.222,-4.46859,-2.92314,-3.69285,-0.76994,-7.11506,2.81937,-5.46108,-0.0729658,0.0894938,0.183568,-0.124073,-0.00972362,0.0977171,0.105618,-0.0028405,-0.0982918
-180.734,0.057724,0.0892215,5,31,0,195.614,-0.100186,-9.83551,-1.14836,-1.07099,-0.749521,-0.84538,-0.2632,-1.65944,0.597987,-1.42792,4.31051,-0.646815,0.792721,1.60264,-1.03756,-0.0151438,0.78493,0.96653,-0.0394502,0.111953,0.201382,0.305853,1.78938,-4.95003,-4.61651,-3.23082,-3.64402,-1.13452,-7.15302,2.57763,-6.15506,-0.0724126,0.0887472,0.179419,-0.116157,-0.00169539,0.087875,0.108206,-0.00441656,-0.100186
-180.963,0.996085,0.0253295,7,127,0,191.332,-0.128511,-9.98023,-1.36276,-1.11009,-1.23631,-0.518042,0.398396,-0.291559,0.476267,0.330415,3.03138,-0.205858,0.468902,0.384856,-0.24838,1.72587,0.77065,0.810101,-0.209439,0.196848,0.208251,0.318435,2.12776,-4.13104,-3.36509,-3.74773,-1.57038,1.20769,-0.883826,1.44374,1.00161,-0.0405227,0.0923024,0.0757581,-0.0488932,0.339733,0.151701,0.159467,-0.0412276,-0.128511
-186.249,0.989988,0.035677,7,127,0,197.989,-0.0363171,-12.2455,-0.808045,-1.50713,-1.39063,-0.850788,0.316463,0.176307,0.983782,0.314149,2.97735,-0.455208,0.615016,1.07784,-1.22865,-0.907332,0.411409,0.880678,1.32238,0.154468,0.313051,0.401182,2.38158,-2.40584,-4.48726,-4.14041,-2.5331,0.942223,0.524927,2.92907,0.935334,-0.0703154,0.0950007,0.166493,-0.189788,-0.140154,0.0635497,0.136037,0.204267,-0.0363171
-186.586,0.964901,0.0496134,6,63,0,194.987,-0.136227,-16.1496,0.49953,-0.0859844,-0.889356,-0.40501,-0.303018,-2.15049,1.11509,-0.20246,5.09968,-0.423622,0.962814,1.56249,-0.442932,2.40097,0.583535,0.362388,-0.69702,0.118062,0.133063,0.361319,4.42699,2.54744,-0.438493,-4.53543,-2.06542,-1.5453,-10.9668,5.68661,-1.03248,-0.0500137,0.113672,0.184472,-0.0522936,0.283464,0.0688935,0.0427843,-0.0822917,-0.136227
-186.586,0.017001,0.0659819,5,31,0,200.488,-0.136227,-16.1496,0.49953,-0.0859844,-0.889356,-0.40501,-0.303018,-2.15049,1.11509,-0.20246,5.09968,-0.423622,0.962814,1.56249,-0.442932,2.40097,0.583535,0.362388,-0.69702,0.118062,0.133063,0.361319,4.42699,2.54744,-0.438493,-4.53543,-2.06542,-1.5453,-10.9668,5.68661,-1.03248,-0.0500137,0.113672,0.184472,-0.0522936,0.283464,0.0688935,0.0427843,-0.0822917,-0.136227
-191.443,0.977468,0.0178246,8,255,0,200.95,-0.115148,-8.05393,-0.810215,-0.51483,-1.24223,-0.265808,0.75867,-0.949359,0.265231,2.52158,2.59925,-0.685794,1.70334,0.712652,-1.21718,0.645007,-0.291025,-0.134826,-0.837286,0.0700689,0.460782,0.413408,2.44832,-2.10595,-1.33817,-3.22887,-0.690902,1.97198,-2.46762,0.689404,6.55422,-0.0480528,0.119351,0.0499347,-0.0852864,0.0451949,-0.0203918,-0.00944709,-0.0586677,-0.115148
-179.56,0.999383,0.0242462,7,255,0,200.635,-0.0558194,-13.925,0.762028,-0.475954,-1.25863,-0.645855,0.272406,-1.9958,1.22414,0.636025,3.5975,-0.304008,0.919557,1.34067,-1.34228,0.250961,0.777583,-0.613453,0.240788,0.0938715,0.10238,0.316682,2.49952,2.74139,-1.71224,-4.52793,-2.32346,0.979979,-7.17987,4.40383,2.2881,-0.0285377,0.0863202,0.125851,-0.126002,0.023558,0.0729929,-0.0575857,0.0226032,-0.0558194
-180.731,0.979121,0.034135,7,127,0,189.656,-0.0770517,-9.46687,0.161423,-0.661969,-0.947199,-0.770198,0.573502,-1.36953,1.08812,1.89287,3.68693,-0.231716,0.672025,1.8704,-1.39946,0.418213,0.352227,-0.0611002,-0.296827,0.112842,0.10778,0.375267,3.28319,0.595154,-2.44063,-3.49226,-2.83967,2.11446,-5.04936,4.01181,6.9789,-0.0261473,0.0758327,0.211059,-0.157918,0.047192,0.039746,-0.00689468,-0.0334946,-0.0770517
-178.57,0.964505,0.0463549,6,127,0,191.001,-0.1134,-7.65383,-0.489084,-1.04279,-1.03375,-0.701641,0.244794,-1.69238,-0.51778,0.500196,2.92158,-0.303018,0.739751,0.993473,-0.668721,0.937417,0.301859,-0.142095,0.481425,0.120494,0.350549,0.378882,2.94286,-1.4289,-3.04661,-3.0202,-2.0499,0.715186,-4.94444,-1.51274,1.46136,-0.036512,0.0891359,0.119708,-0.0805772,0.112954,0.0363723,-0.0171217,0.058009,-0.1134
-181.129,0.760237,0.0613137,6,63,0,193.699,-0.119716,-7.92524,-0.0768692,-0.92882,-0.98937,-0.501446,0.265756,-1.18895,-1.15785,0.365176,2.86818,-0.23018,0.754497,0.67487,-1.06987,0.609705,0.617049,-0.394972,0.388994,0.148153,0.275408,0.385728,2.89703,-0.220474,-2.66402,-2.83769,-1.43824,0.762234,-3.41011,-3.32092,1.04739,-0.034102,0.111781,0.0999842,-0.158505,0.0903299,0.0914178,-0.0585165,0.0576307,-0.119716
-180.178,0.954176,0.0577758,6,63,0,192.427,-0.130058,-10.2827,-1.18383,-0.857467,-0.976149,-0.574273,0.146914,-1.05597,1.54585,-0.358978,3.06285,-0.458534,0.816971,0.609038,-0.841705,-0.139197,1.83571,0.951025,-0.886147,0.11084,0.219757,0.326249,2.38926,-3.62589,-2.6263,-2.9898,-1.75891,0.449976,-3.23427,4.7347,-1.0995,-0.0508239,0.0905529,0.0675056,-0.0932945,-0.0154286,0.20347,0.105411,-0.0982205,-0.130058
-176.041,0.543562,0.0749319,5,63,0,184.462,-0.117961,-10.9286,-0.956614,-0.887858,-0.978955,-0.760797,0.26097,-1.13226,1.01076,0.112363,3.89386,-0.625564,0.843126,0.796403,-0.866748,0.381781,1.65979,1.05591,-0.321716,0.119964,0.208242,0.34711,2.58622,-3.72493,-3.4572,-3.81192,-2.96244,1.01618,-4.40886,3.93574,0.437528,-0.0750453,0.101145,0.0955399,-0.103979,0.0458001,0.199115,0.126671,-0.0385944,-0.117961
-188.096,0.980921,0.0494795,6,63,0,194.225,-0.230755,-7.4847,-0.644991,-2.11099,-1.10766,-1.17053,1.00632,-0.817557,0.192736,-1.37606,2.73716,-0.716848,1.00538,-0.0649079,-0.663862,-0.15417,1.51844,0.314263,-0.853066,0.0906707,0.400966,0.368259,2.4504,-1.76544,-5.77812,-3.03185,-3.20393,2.75447,-2.23778,0.527548,-3.76648,-0.0649972,0.0911581,-0.00588525,-0.0601929,-0.0139787,0.137678,0.0284945,-0.0773481,-0.230755
-184.194,0.808085,0.0669548,6,63,0,194.726,-0.0516737,-8.58615,0.342764,-1.11597,-1.29779,-0.888092,0.572327,-1.62146,-0.160139,1.28521,2.56092,-0.578699,1.29053,2.30066,-1.46759,0.243672,0.168563,0.744756,0.97865,0.072231,0.265612,0.307239,1.91275,0.877792,-2.85791,-3.32354,-2.27434,1.46569,-4.15242,-0.410103,3.29133,-0.0418,0.0932162,0.166179,-0.106006,0.0176007,0.0121755,0.0537945,0.0706889,-0.0516737
-187.913,0.33619,0.0682338,6,63,0,200.689,-0.117687,-5.27643,0.0277292,-1.52645,-0.734725,-0.985196,1.28396,-0.938408,1.04413,0.851283,3.14391,-0.739033,1.24737,1.60684,-0.953228,0.223033,-0.94472,0.253692,0.753967,0.0781889,0.226296,0.297933,1.94254,0.0871781,-4.79904,-2.30991,-3.09737,4.03664,-2.95027,3.28264,2.67636,-0.0577842,0.0975309,0.125637,-0.0745318,0.0174387,-0.0738666,0.0198359,0.0589518,-0.117687
-189.699,0.991024,0.0323174,7,127,0,203.226,-0.127433,-9.21993,0.236932,-0.0310061,-0.727275,-0.194894,-0.424691,-1.77454,-0.891515,0.595047,4.07145,-0.247471,0.934729,2.17956,-0.0561522,0.251087,3.0795,0.305033,0.854167,0.0716931,0.274471,0.341798,1.9246,0.964657,-0.12624,-2.96106,-0.793502,-1.72911,-7.22496,-3.62976,2.42271,-0.017742,0.0670136,0.156259,-0.00402573,0.0180012,0.220779,0.0218687,0.0612379,-0.127433
-191.64,0.861229,0.0443793,6,63,0,197.767,-0.125842,-9.08419,0.294513,-0.0135234,-0.759895,-0.177789,-0.437402,-1.73584,-0.919526,0.520044,4.17864,-0.224215,0.9492,2.17839,-0.051225,0.172715,3.12683,0.261138,0.840723,0.0715476,0.295894,0.347011,1.913,1.23066,-0.0565094,-3.17533,-0.742914,-1.82774,-7.25343,-3.84237,2.17308,-0.016042,0.067913,0.155859,-0.00366503,0.0123574,0.223717,0.0186838,0.0601518,-0.125842
-187.602,0.918938,0.0493287,7,127,0,199.882,-0.14122,-5.22739,0.359629,-0.404241,-0.334912,-0.3697,0.882126,-0.627644,0.972434,1.47652,6.28567,-0.310926,1.05609,0.620673,-0.817464,-0.872389,1.29628,1.21429,0.755502,0.0723101,0.286907,0.293573,2.27482,2.26051,-2.54092,-2.10514,-2.32381,5.54475,-3.94516,6.1124,9.28091,-0.0224831,0.076366,0.0448809,-0.0591109,-0.0630826,0.0937345,0.0878053,0.0546304,-0.14122
-185.697,0.722462,0.0601185,6,63,0,196.917,-0.124382,-2.95174,-1.45019,-0.605398,-0.540004,-0.503212,-0.0330179,-1.61648,-1.67307,-0.275976,4.41238,-0.510806,1.06255,1.24283,-1.4482,-0.391316,0.659972,-0.0155444,0.23295,0.079288,0.23673,0.343769,1.8389,-6.3988,-2.67125,-2.3827,-2.22036,-0.145688,-7.13253,-7.38219,-1.21771,-0.0405008,0.0842479,0.0985412,-0.114825,-0.0310266,0.0523279,-0.00123248,0.0184702,-0.124382
-180.112,0.814072,0.0534085,6,63,0,191.958,-0.135185,-7.85258,0.476567,-0.602139,-0.599773,-0.52348,0.952057,-0.890466,0.790245,1.12338,5.47258,-0.470669,1.04668,1.50527,-0.812594,-0.334723,0.356747,-0.824866,0.286551,0.0833239,0.26676,0.353119,3.23913,2.60806,-3.29525,-3.28231,-2.86479,5.21021,-4.87315,4.32468,6.14779,-0.039218,0.0872133,0.125425,-0.0677086,-0.0278905,0.0297255,-0.0687311,0.0238765,-0.135185
-183.959,0.806315,0.0549654,6,63,0,190.409,-0.0881455,-4.1195,0.874395,-0.592761,-0.334828,-0.353204,1.13513,-0.809372,0.375665,0.956943,5.10387,-0.432268,1.1284,1.7054,-0.939139,-0.880404,-0.410253,-0.17916,0.505711,0.081319,0.289767,0.38619,2.9526,4.4628,-3.02538,-1.70892,-1.80271,5.79357,-4.13093,1.91735,4.88411,-0.0351516,0.0917607,0.138682,-0.0763699,-0.0715936,-0.0333614,-0.0145692,0.0411239,-0.0881455
-186.794,0.846668,0.0558621,6,63,0,197.332,-0.106948,-13.8995,-0.791493,-0.530947,-1.66899,-0.791056,-0.900889,-2.39064,-0.200654,-0.240249,2.85186,-0.542947,0.528734,1.21882,-0.665847,0.826131,2.22186,-0.190007,-0.2738,0.135159,0.0813891,0.369871,3.2025,-2.25723,-1.51419,-4.75973,-2.25598,-2.56921,-6.81778,-0.572236,-0.685157,-0.0733843,0.0714634,0.164734,-0.0899955,0.111659,0.300305,-0.0256812,-0.0370066,-0.106948
-184.587,0.472881,0.060522,6,63,0,199.741,-0.0685501,-7.30602,-0.0568426,-0.0487189,-0.686105,-0.32315,1.1213,-1.73932,1.40258,2.1283,4.37209,-0.256241,0.879363,1.3355,-0.983931,0.612067,0.814562,-0.164102,-2.06315,0.139564,0.333458,0.43026,3.45866,-0.248521,-0.213003,-2.99971,-1.41284,4.90243,-7.60444,6.13223,9.30514,-0.035762,0.122727,0.186388,-0.137321,0.0854225,0.113683,-0.0229027,-0.287942,-0.0685501
-182.188,0.900178,0.0362732,7,127,0,200.288,-0.139594,-10.0012,0.598493,-0.803765,-0.67498,-0.607144,0.00232991,-0.931537,-0.75291,-0.134051,5.84866,-0.410234,0.767079,1.25754,-0.825409,1.31081,0.144842,-0.645447,-2.72277,0.114268,0.167134,0.341094,2.27144,3.50038,-4.70095,-3.94773,-3.55098,0.0136269,-5.44825,-4.40352,-0.784021,-0.0468767,0.0876528,0.143697,-0.094318,0.149784,0.0165509,-0.0737542,-0.311126,-0.139594
-185.007,0.778351,0.0427951,7,127,0,198.12,-0.210186,-4.03672,0.551486,-0.703552,-0.395814,-0.447686,1.01067,-0.781391,0.216339,0.683,5.24279,-0.140467,0.986388,2.18154,-0.255354,0.524206,0.908373,0.9106,1.81255,0.0933745,0.255179,0.361227,2.33795,2.89133,-3.68858,-2.07517,-2.34712,5.29874,-4.09667,1.13422,3.58082,-0.0131161,0.0921034,0.2037,-0.0238436,0.0489475,0.0848189,0.0850268,0.169246,-0.210186
-183.302,0.989046,0.0416425,6,127,0,192.678,-0.109612,-0.121917,0.660213,-1.07406,-0.330087,-0.686697,0.763059,-1.66707,-2.35258,0.319105,3.62228,-0.177795,0.824762,1.78219,-0.543797,0.48877,1.78519,0.788278,0.59004,0.106222,0.266811,0.360316,3.13366,2.39148,-3.89053,-1.19567,-2.48741,2.76401,-6.03859,-8.52169,1.15589,-0.0188858,0.087608,0.189309,-0.0577633,0.0519182,0.189627,0.0837326,0.0626754,-0.109612
-196.742,0.925733,0.0563918,6,63,0,206.317,-0.0691108,-9.61397,2.04098,-0.65754,-1.08164,-0.107942,1.79595,-0.394205,0.163603,1.0728,3.4738,-0.261751,0.608705,1.60977,0.0759934,2.35538,0.825155,1.41893,0.281281,0.0658726,0.345287,0.445024,3.14506,7.08998,-2.28417,-3.75741,-0.374969,6.23876,-1.36939,0.568326,3.72669,-0.0172422,0.040097,0.10604,0.00500588,0.155155,0.0543551,0.0934683,0.0185287,-0.0691108
-191.731,0.993966,0.0690403,6,63,0,208.487,-0.12263,-9.07574,-2.29685,-0.575362,-0.904388,-0.852386,-0.750524,-2.20628,-0.123289,-0.675539,3.47609,-0.51235,1.28938,0.546507,-0.915497,-1.47267,0.797973,-1.07017,-0.421275,0.0765473,0.303351,0.448121,3.35613,-7.98408,-2.00001,-3.14374,-2.96297,-2.60889,-7.66922,-0.428565,-2.34824,-0.0392191,0.0986987,0.0418337,-0.0700789,-0.112729,0.0610827,-0.0819186,-0.0322474,-0.12263
-189.155,0.566995,0.0938927,5,63,0,203.355,-0.115472,-11.5063,-1.51606,-0.362031,-0.803003,-0.502312,-0.652458,-1.72956,0.517001,-0.945745,4.05841,-0.470162,1.13621,0.274894,-0.536648,-1.62333,0.0642819,-0.703895,-0.654154,0.0816318,0.356333,0.383619,3.52945,-6.15281,-1.46927,-3.25892,-2.03859,-2.64794,-7.01927,2.0982,-3.83823,-0.0383802,0.0927505,0.0224401,-0.0438075,-0.132515,0.00524745,-0.0574602,-0.0533997,-0.115472
-186.825,0.977155,0.0656503,6,63,0,204.223,-0.159859,-7.35759,-0.338237,-2.06114,-1.2723,-1.01143,1.43923,-0.835333,0.121778,-0.0604866,2.64853,-0.619276,0.653933,2.47732,-1.00636,2.38968,1.21697,0.490359,-0.528105,0.100177,0.252511,0.336212,2.21411,-0.895829,-5.45898,-3.36971,-2.67881,3.81183,-2.2124,0.322531,-0.1602,-0.0620375,0.0655093,0.248172,-0.100814,0.239392,0.121912,0.0491229,-0.0529042,-0.159859
-187.258,0.60872,0.0868379,6,63,0,202.335,-0.127345,-5.4505,0.410258,-1.81819,-0.638063,-1.20218,1.09163,-0.950328,0.0107252,-1.20889,4.10868,-0.347687,0.689128,0.617045,-0.377093,-0.315453,-0.953674,0.942999,-0.642568,0.0919298,0.266421,0.427616,3.56068,1.68562,-7.47034,-2.6216,-4.93939,4.48517,-3.9046,0.0440664,-4.96692,-0.0319628,0.0633514,0.0567249,-0.0346661,-0.0289996,-0.0876711,0.0866897,-0.0590711,-0.127345
-187.264,0.589617,0.0649109,6,63,0,197.346,-0.0572402,-8.24396,0.361979,-1.38181,-1.36104,-0.897638,0.0915649,-1.4938,-1.48635,0.628292,2.1491,-0.4984,0.7046,0.67829,0.00728403,-0.665645,-0.842017,0.138217,0.229724,0.142964,0.340244,0.39662,3.24219,0.777928,-2.96965,-2.92502,-1.92911,0.196782,-3.21032,-3.19431,1.35026,-0.0712533,0.100732,0.0969711,0.00104135,-0.0951633,-0.120378,0.01976,0.0328423,-0.0572402
-186.412,0.993367,0.0471945,6,63,0,197.06,-0.0721525,-7.5279,0.521178,-0.92048,-1.3886,-0.625312,0.356193,-2.92735,-1.31578,-0.44932,2.03354,-0.259313,1.208,0.906708,-0.339966,-0.387047,1.51719,0.19507,-0.470836,0.100844,0.246267,0.403621,2.96867,1.05984,-1.87183,-2.82377,-1.2716,0.724333,-5.9529,-2.67569,-0.913711,-0.0261502,0.121819,0.0914361,-0.0342836,-0.0390314,0.152999,0.0196716,-0.0474811,-0.0721525
-187.408,0.826103,0.0639002,6,63,0,202.567,-0.0997478,-12.8883,-0.178266,-0.265147,-0.938142,-0.421111,0.603682,-1.63133,1.89705,0.675995,4.46563,-0.695969,1.11985,1.87353,-1.93168,0.863063,-1.39071,0.244914,0.732328,0.0890967,0.261878,0.323295,2.18822,-0.796071,-1.18405,-4.18939,-1.88052,2.69582,-7.28492,8.47152,3.01874,-0.0620086,0.0997746,0.166926,-0.172107,0.0768961,-0.123908,0.0218211,0.0652481,-0.0997478
-198.416,0.237196,0.0668538,6,63,0,206.2,-0.112399,-3.29116,-0.474251,-2.40173,-0.838145,-1.02193,0.402843,-1.53427,-1.54846,0.167252,1.7095,-0.280399,0.563482,0.868564,0.730307,-0.0902191,3.7451,0.330928,-1.057,0.144277,0.392711,0.440642,4.54655,-0.810735,-4.10577,-1.43281,-1.747,0.688662,-2.62285,-2.6471,0.285919,-0.0404551,0.0812976,0.125314,0.105367,-0.0130166,0.540333,0.0477453,-0.152501,-0.112399
