# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=2356
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/demo_resid_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,b_Intercept
-176.812,0.985674,0.0327316,7,127,0,189.262,-0.0919271,-7.88717,-0.113615,-0.914451,-1.049,-1.00319,0.73091,-2.41774,0.398277,0.489398,3.00027,-0.14001,0.462519,0.879089,-0.669339,-0.179869,0.807932,0.877312,0.128816,0.256412,0.234881,0.368852,2.688,-0.340876,-2.7436,-3.14728,-3.00983,2.19293,-7.25386,1.19494,1.46832,-0.0359003,0.118595,0.225409,-0.171626,-0.0461206,0.207163,0.224953,0.0330299,-0.0919271
-177.738,0.963893,0.038696,7,127,0,191.262,-0.107402,-10.5874,-0.0615017,-0.578102,-0.492996,-0.469426,0.176648,-0.886357,0.586151,-0.501906,6.85067,-0.587887,1.26772,1.61411,-0.476502,0.737119,1.43707,-1.08404,-0.705044,0.0843967,0.264125,0.352386,2.4745,-0.421328,-3.96039,-3.37736,-3.21588,1.21016,-6.07214,4.01553,-3.43839,-0.0496158,0.106992,0.136225,-0.0402152,0.0622105,0.121284,-0.0914896,-0.0595034,-0.107402
-177.336,0.867944,0.0448542,6,127,0,185.639,-0.0817939,-9.89833,0.349327,-0.803579,-0.664121,-0.539204,0.254466,-0.576228,-0.26,-0.0592532,5.76826,-0.539197,0.78149,1.7037,-0.819593,0.152657,0.726523,1.90003,-1.00932,0.117312,0.116263,0.350582,2.83174,2.01501,-4.63525,-3.83082,-3.11027,1.46783,-3.32383,-1.49975,-0.341788,-0.0632543,0.0916782,0.199864,-0.0961481,0.0179085,0.0852298,0.222897,-0.118406,-0.0817939
-177.506,0.701409,0.0477277,6,63,0,184.609,-0.0808316,-8.89216,-0.513525,-1.07742,-0.795292,-0.686383,0.161569,-0.730531,-0.481085,-0.705296,4.91044,-0.530159,0.828065,1.40087,-0.846706,0.415567,0.730373,0.723444,-0.399659,0.0918606,0.100805,0.345224,2.7313,-2.52163,-5.29058,-3.90523,-3.37044,0.793375,-3.58723,-2.36234,-3.46331,-0.0487007,0.0760666,0.128685,-0.077779,0.0381742,0.0670925,0.066456,-0.0367129,-0.0808316
-180.681,0.960363,0.0437981,6,127,0,190.483,-0.0866521,-9.50637,-0.866385,-1.19517,-1.01166,-0.791248,0.00532885,-1.03663,-0.35214,-0.351729,3.85426,-0.612109,1.01352,1.67457,-0.728553,0.320206,1.01162,0.638146,-0.465684,0.109955,0.0973018,0.311641,1.86236,-3.33928,-4.60651,-3.89922,-3.04968,0.0205388,-3.99544,-1.35724,-1.35566,-0.0673043,0.111442,0.184127,-0.0801079,0.0352082,0.111232,0.0701672,-0.0512043,-0.0866521
-182.75,0.946306,0.0505809,6,63,0,192.296,-0.121192,-10.5699,-0.827769,-0.855721,-0.792851,-0.564716,-0.0343789,-0.72181,0.897071,0.196764,4.02064,-0.403466,0.760359,0.670375,-1.01197,-0.307613,1.3865,-1.20122,-0.626152,0.155729,0.378433,0.316446,2.26402,-3.32816,-3.44054,-3.18777,-2.27052,-0.138225,-2.90213,3.6068,0.791115,-0.0628313,0.11841,0.104397,-0.157594,-0.0479042,0.215917,-0.187065,-0.0975099,-0.121192
-187.244,0.67498,0.0576745,6,127,0,197.362,-0.11368,-6.15572,-0.0447594,-2.04,-1.44561,-1.13378,1.52531,-1.71676,-0.869789,-0.0150398,1.96228,-0.394238,0.647059,1.97024,-0.771293,0.783733,1.09765,1.61066,-1.08434,0.0902399,0.071494,0.358534,3.39286,-0.0878304,-4.00306,-2.8367,-2.22479,2.99309,-3.36876,-1.70677,-0.0295123,-0.035576,0.0583906,0.177795,-0.0696014,0.070724,0.0990522,0.145346,-0.0978508,-0.11368
-186.4,0.600308,0.0517051,6,127,0,195.878,-0.131438,-7.58696,0.688002,-1.5561,-1.30716,-1.09859,1.39871,-1.31563,-1.18945,0.456729,3.01929,-0.342383,0.875898,1.95804,-0.625192,0.653757,1.5465,1.58839,-1.93047,0.120477,0.10135,0.369329,2.87942,2.07728,-4.69832,-3.94671,-3.31697,4.22311,-3.97226,-3.5913,1.379,-0.0412492,0.105525,0.235898,-0.0753209,0.0787624,0.186317,0.191363,-0.232577,-0.131438
-186.665,0.998651,0.0433998,7,127,0,198.511,-0.202557,-11.195,0.454426,-0.0306956,-1.33279,-0.219309,0.269514,-2.31332,0.0878454,1.14099,3.06126,-0.286843,0.785303,0.973343,0.356195,0.817569,0.864339,0.587118,1.09199,0.119596,0.401327,0.42961,3.87176,1.39111,-0.0939672,-4.08001,-0.671363,0.825052,-7.08167,0.268918,3.49286,-0.0343054,0.0939192,0.116408,0.0425995,0.097778,0.103372,0.070217,0.130598,-0.202557
-186.996,0.981234,0.0518168,6,63,0,195.341,-0.17016,-9.07877,0.511598,-0.845463,-1.25335,-0.252268,0.550805,-2.02459,0.440115,-0.331439,2.26554,-0.358107,0.914054,0.840888,0.593162,0.00281221,2.09194,-1.02983,0.875835,0.112128,0.265696,0.392284,3.11352,1.15904,-1.91543,-2.83951,-0.571522,1.24787,-4.58679,0.997098,-0.750887,-0.0401539,0.102491,0.0942873,0.0665102,0.000315328,0.234566,-0.115473,0.0982059,-0.17016
-186.063,0.990128,0.0609011,6,63,0,197.646,-0.141103,-9.67015,-0.706741,-2.02756,-1.78676,-1.57171,0.630073,-0.787022,-0.396554,1.11709,2.28475,-0.223606,0.25837,0.839747,-0.852232,0.528684,0.0519401,0.744585,-1.63117,0.255319,0.17425,0.364569,3.13579,-1.61473,-4.63247,-4.0823,-3.59097,1.43956,-1.79815,-0.906027,2.55226,-0.0570909,0.0659669,0.214404,-0.217591,0.134983,0.0132613,0.190107,-0.41647,-0.141103
-182.394,0.863578,0.0721188,5,31,0,193.247,-0.115577,-7.82302,-0.892468,-2.12087,-1.53082,-1.36874,0.835394,-0.831778,-0.416974,0.874194,2.47772,-0.128259,0.453515,0.522778,-0.388799,0.273189,0.0425113,0.56593,-1.38099,0.211984,0.142798,0.35826,2.62647,-2.21129,-5.25492,-3.79295,-3.39136,2.06987,-2.06092,-1.03315,2.16601,-0.0271888,0.096138,0.110821,-0.0824192,0.0579117,0.00901172,0.119968,-0.292747,-0.115577
-180.138,0.985708,0.0763664,6,63,0,191.288,-0.125409,-10.6326,0.104946,-1.99337,-1.38315,-1.47726,0.492649,-1.13846,1.72001,0.838202,2.54905,-0.0886307,0.184092,0.478851,-0.172176,0.0450324,1.15961,0.394469,0.0115671,0.414572,0.35364,0.362398,2.65596,0.267513,-5.08119,-3.52573,-3.76561,1.25579,-2.90198,4.38438,2.13662,-0.0367438,0.0763193,0.198518,-0.0713792,0.0186692,0.480741,0.163536,0.00479539,-0.125409
-179.27,0.802249,0.0900321,5,31,0,188.914,-0.147526,-11.4104,0.0185698,-1.6512,-1.9383,-1.24097,1.11881,-0.919478,1.03631,0.794839,2.12672,-0.192857,0.303926,0.584961,-0.0784162,0.175137,0.487146,0.904498,-0.354474,0.284415,0.252652,0.326023,2.57528,0.0394927,-3.51164,-4.12223,-2.63921,2.3794,-1.95547,2.20395,1.6904,-0.0548514,0.0864412,0.166372,-0.0223027,0.0498115,0.138552,0.257253,-0.100818,-0.147526
-183.414,0.882943,0.0902995,5,31,0,189.723,-0.11678,-10.7874,0.42674,-1.68775,-2.38384,-0.92164,1.06854,-0.776446,1.86152,0.458834,1.38287,-0.112289,0.198193,0.391599,-0.237524,-0.00287209,0.640349,-0.0406343,-0.166523,0.388138,0.204678,0.346277,2.1455,0.590126,-2.33394,-3.29654,-1.27451,1.47765,-1.07372,2.57424,0.634509,-0.0435836,0.0769264,0.151994,-0.092192,-0.00111477,0.248544,-0.0157717,-0.0646341,-0.11678
-187.641,0.728378,0.097221,5,63,0,200.293,-0.0476304,-9.48336,0.0652661,-1.55106,-2.25912,-0.879585,1.15192,-1.15144,-1.62979,1.82467,1.96953,-0.255123,0.677593,1.17579,-0.566164,1.47282,1.62161,1.09185,-0.00278388,0.138907,0.274139,0.44825,3.90992,0.128543,-3.05485,-4.44939,-1.73237,2.26873,-2.26779,-3.2099,3.59373,-0.0354385,0.0941226,0.163326,-0.0786443,0.204585,0.225253,0.151666,-0.000386701,-0.0476304
-184.074,0.971515,0.0913805,5,31,0,193.182,-0.0396446,-9.20597,0.406902,-1.44076,-1.82039,-0.754032,0.545733,-0.753563,-0.722016,1.99358,1.92981,-0.227429,0.626973,1.59332,-0.427886,1.17688,1.09107,0.231996,0.0588342,0.124145,0.249009,0.363867,3.12306,0.785243,-2.7804,-3.513,-1.45514,1.05316,-1.45423,-1.39335,3.84723,-0.0282342,0.0778357,0.197803,-0.0531199,0.146104,0.135451,0.0288012,0.00730397,-0.0396446
-190.55,0.965642,0.106314,5,31,0,203.1,-0.139023,-9.35464,1.6925,-1.80054,-1.73139,-0.826324,0.73676,-0.129668,-0.195604,1.54188,1.59191,-0.123713,0.83616,1.50718,-0.565418,1.34403,1.20068,0.4686,-0.289734,0.134464,0.336904,0.411394,4.98024,2.6943,-2.8663,-2.75621,-1.31543,1.17285,-0.20642,-0.311384,2.45453,-0.016635,0.112434,0.202662,-0.0760286,0.180724,0.161449,0.06301,-0.0389589,-0.139023
-190.55,0,1.43677,0,1,1,197.472,-0.139023,-9.35464,1.6925,-1.80054,-1.73139,-0.826324,0.73676,-0.129668,-0.195604,1.54188,1.59191,-0.123713,0.83616,1.50718,-0.565418,1.34403,1.20068,0.4686,-0.289734,0.134464,0.336904,0.411394,4.98024,2.6943,-2.8663,-2.75621,-1.31543,1.17285,-0.20642,-0.311384,2.45453,-0.016635,0.112434,0.202662,-0.0760286,0.180724,0.161449,0.06301,-0.0389589,-0.139023
-190.55,9.00783e-05,0.238361,2,3,0,196.305,-0.139023,-9.35464,1.6925,-1.80054,-1.73139,-0.826324,0.73676,-0.129668,-0.195604,1.54188,1.59191,-0.123713,0.83616,1.50718,-0.565418,1.34403,1.20068,0.4686,-0.289734,0.134464,0.336904,0.411394,4.98024,2.6943,-2.8663,-2.75621,-1.31543,1.17285,-0.20642,-0.311384,2.45453,-0.016635,0.112434,0.202662,-0.0760286,0.180724,0.161449,0.06301,-0.0389589,-0.139023
-191.547,0.999446,0.0232685,7,127,0,203.343,-0.143174,-8.68343,1.42152,-1.90757,-1.75806,-0.871263,0.764393,0.0984928,-0.63586,1.41713,1.61068,-0.159397,0.800094,1.57979,-0.633888,1.53273,1.41223,0.657527,-0.0498721,0.15037,0.36885,0.422469,4.68285,2.2896,-3.07248,-2.83166,-1.40332,1.23119,0.15864,-1.02416,2.28253,-0.0239686,0.12031,0.237553,-0.0953179,0.230478,0.212357,0.0988726,-0.00749929,-0.143174
-183.565,0.987218,0.0312157,7,127,0,202.735,-0.0778634,-13.6117,-0.483682,-1.29292,-1.22451,-1.0475,0.471435,-0.888839,0.981936,-0.837516,3.87759,-0.254667,0.393869,0.627672,-0.325805,-0.910839,0.512103,0.471696,-0.478094,0.183164,0.15326,0.326012,2.19192,-1.87552,-5.01342,-4.74816,-4.06177,1.82803,-3.44655,3.80755,-3.24755,-0.0466457,0.0721426,0.114967,-0.0596757,-0.166833,0.0937987,0.0863976,-0.0875695,-0.0778634
-183.618,0.999698,0.0467882,6,63,0,195.983,-0.0969389,-11.5512,-0.937416,-0.268295,-1.30757,-0.606776,-0.278165,-1.84902,-0.0773451,0.558541,3.04966,-0.244584,0.693391,1.2286,-0.62848,1.70827,0.907075,-0.859644,-1.31015,0.185127,0.256067,0.330479,2.17807,-2.8588,-0.818207,-3.98763,-1.85046,-0.848309,-5.63889,-0.235876,1.70336,-0.045279,0.128365,0.227447,-0.116348,0.316246,0.167924,-0.159143,-0.242544,-0.0969389
-186.028,0.799155,0.0792662,6,63,0,197.017,-0.144952,-14.57,1.08227,-0.622778,-1.47596,-1.03321,0.187174,-2.18191,1.66195,0.891943,3.08107,-0.49378,0.764616,1.27905,-0.47231,0.0315792,2.4342,-0.324613,-1.48729,0.0956004,0.132867,0.324775,2.25044,3.33454,-1.91882,-4.54752,-3.18339,0.576696,-6.72262,5.12059,2.74814,-0.0472056,0.0730976,0.122278,-0.0451531,0.00301899,0.23271,-0.0310332,-0.142185,-0.144952
-185.62,0.818874,0.0757257,6,63,0,199.838,-0.0979369,-8.05659,-0.641434,-2.05161,-1.87595,-1.25897,1.63476,-2.02017,-0.693496,-0.442867,2.16806,-0.461307,0.535445,0.814756,-0.798884,0.656442,0.385712,0.314845,0.00757288,0.180439,0.192535,0.386087,2.40589,-1.39067,-4.448,-4.06716,-2.72953,3.54426,-4.37985,-1.50354,-0.960162,-0.0832377,0.096615,0.147013,-0.14415,0.118448,0.0695975,0.0568102,0.00136644,-0.0979369
-186.604,0.727941,0.07833,6,63,0,198.433,-0.173855,-12.6576,0.657626,0.31479,-0.95761,-0.0899979,0.55932,-1.46185,0.902393,1.4818,4.52853,-0.393745,0.854602,1.4551,-0.670061,-0.0538405,1.97958,0.25031,-0.0526564,0.126002,0.35926,0.379006,3.78381,2.97808,1.42554,-4.33657,-0.407558,2.5329,-6.62006,4.08652,6.71037,-0.0496125,0.107681,0.183345,-0.0844289,-0.006784,0.24943,0.0315396,-0.0066348,-0.173855
-178.981,0.888617,0.0616062,6,63,0,193.231,-0.0600962,-9.46439,0.61349,-1.89329,-1.42288,-0.904834,0.600804,-1.02437,-0.621017,-0.756494,2.4793,-0.278732,0.400922,0.807512,-0.58287,0.675523,0.393388,0.0617329,-0.424458,0.191898,0.157128,0.315392,2.4637,1.52103,-4.69403,-3.52775,-2.24336,1.48957,-2.53971,-1.53969,-1.87558,-0.0534883,0.0769363,0.15496,-0.111852,0.129632,0.0754905,0.0118464,-0.0814528,-0.0600962
-182.586,0.765449,0.0812101,6,63,0,190.823,-0.146768,-11.2768,-0.489608,0.154044,-1.24817,-0.113189,0.652045,-2.23488,1.00403,-0.116268,2.86659,-0.318398,0.70674,0.85053,-0.814143,-0.00140967,0.961784,1.14637,-0.052516,0.132976,0.235062,0.373683,3.57275,-1.40351,0.44158,-3.57798,-0.324467,1.86915,-6.4065,2.87815,-0.333294,-0.0423393,0.0939795,0.1131,-0.108261,-0.000187453,0.127894,0.15244,-0.00698337,-0.146768
-183.783,0.670329,0.0730264,6,63,0,194.113,-0.0913185,-8.38327,0.549283,-1.51714,-1.03266,-1.13774,-0.0345474,-0.607123,-1.01837,1.01086,3.17477,-0.495175,0.835208,1.07022,0.0834483,-0.0547447,-0.123411,-0.713587,0.0152162,0.118526,0.321042,0.36417,2.98841,1.74385,-4.81658,-3.27845,-3.61205,-0.10968,-1.92747,-3.23308,3.20925,-0.0586912,0.0989941,0.126849,0.00989081,-0.00648868,-0.0146274,-0.0845789,0.00180352,-0.0913185
-185.28,0.99427,0.0489365,6,127,0,196.446,-0.0457451,-11.1312,1.02761,-1.40623,-1.12147,-0.92186,-0.130727,-0.877419,-0.703263,0.196766,3.45757,-0.500003,0.887295,1.1995,-1.31099,0.878167,0.947437,-1.43343,0.49178,0.0762181,0.186749,0.397237,2.52515,3.55305,-4.86213,-3.87756,-3.1874,-0.451998,-3.03374,-2.43158,0.680333,-0.0381092,0.0676279,0.0914235,-0.0999213,0.0669322,0.0722118,-0.109253,0.0374825,-0.0457451
-186.14,0.723639,0.0912152,6,63,0,198.291,-0.137584,-13.0034,-0.479738,-0.373672,-1.55919,-0.165741,0.461668,-2.3723,1.97843,-0.851392,2.57961,-0.424768,0.52609,0.452454,-0.349307,0.0632407,1.27212,1.92985,-0.701698,0.208142,0.256766,0.379279,3.14616,-1.23754,-0.963927,-4.02211,-0.427546,1.19092,-6.11959,5.10358,-2.19626,-0.0884119,0.109501,0.0941747,-0.0727054,0.013163,0.264782,0.401683,-0.146053,-0.137584
-186.383,0.635294,0.072865,6,63,0,199.393,-0.0587787,-13.0446,1.17418,-0.852304,-1.06407,-0.727886,-0.616672,-0.573743,-0.00754523,1.52456,3.2795,-0.317695,0.882174,1.19866,-0.630426,0.694967,1.15895,-1.602,0.21523,0.100048,0.22182,0.375769,2.934,3.85072,-2.79513,-3.48961,-2.3871,-2.02238,-1.88159,-0.0247446,4.99978,-0.0317849,0.08826,0.119924,-0.063073,0.0695302,0.115951,-0.160277,0.0215334,-0.0587787
-186.153,0.992814,0.0444865,6,63,0,197.026,-0.171323,-7.3592,-1.11656,-0.531667,-1.16013,-0.547462,0.692703,-3.35597,0.521112,-0.791822,2.51835,-0.277283,0.405987,0.77888,-0.476108,0.0908622,0.449863,0.330994,-0.524442,0.262998,0.232952,0.327167,3.68544,-2.81189,-1.33892,-2.9216,-1.3787,1.74446,-8.4515,1.31234,-1.99408,-0.0729249,0.106774,0.204844,-0.125215,0.0238966,0.118313,0.0870506,-0.137927,-0.171323
-181.254,0.863454,0.0823061,5,63,0,192.131,-0.137888,-6.21823,-1.70158,-0.766313,-0.891008,-0.640573,0.35842,-2.49298,0.0709232,-0.42887,2.50275,-0.0831131,0.346769,0.40996,-0.216515,0.802822,1.5723,-0.527251,-0.52595,0.284549,0.256273,0.385757,2.66826,-4.25862,-1.91789,-2.22997,-1.60319,0.897034,-6.23929,0.177503,-1.07335,-0.0236498,0.0986728,0.116654,-0.0616091,0.228442,0.447397,-0.150029,-0.149659,-0.137888
-183.975,0.883587,0.101817,5,31,0,189.828,-0.0962642,-8.54109,-1.43011,-0.11791,-1.48901,-0.383786,0.0457417,-2.8444,-1.24173,0.258396,2.55662,-0.209207,0.504396,0.987349,-0.546492,0.383722,0.528553,1.23453,-0.625309,0.198587,0.213646,0.406814,4.88505,-3.65626,-0.301451,-3.80684,-0.981197,0.116944,-7.27205,-3.17463,0.660621,-0.0415459,0.100167,0.196075,-0.108526,0.0762023,0.104964,0.245162,-0.124178,-0.0962642
-186.562,0.291384,0.133578,5,31,0,194.13,-0.0868802,-9.33622,-1.1388,-0.193824,-1.54103,-0.238607,-0.0896292,-2.9313,-1.1552,0.280349,2.37236,-0.192877,0.558128,0.907806,-0.541446,0.309357,0.156139,1.51293,-0.539514,0.202587,0.195366,0.406211,5.63393,-2.70166,-0.45982,-3.65588,-0.566062,-0.212633,-6.95412,-2.74055,0.665089,-0.0390743,0.11307,0.18391,-0.10969,0.0626718,0.0316317,0.3065,-0.109299,-0.0868802
-185.533,0.995026,0.0294402,7,127,0,197.946,-0.106498,-9.30241,-1.92288,-0.00996117,-1.50897,-0.329666,-0.334772,-2.80658,-0.9685,-0.615736,2.28689,-0.276652,0.599385,0.690594,-0.442249,-0.192869,0.671805,0.0220284,-1.21005,0.170999,0.244125,0.385989,4.03918,-4.39741,-0.0227801,-3.45084,-0.753909,-0.765585,-6.41832,-2.21485,-1.40812,-0.0473071,0.102494,0.118091,-0.075624,-0.0329802,0.114878,0.00376683,-0.206918,-0.106498
-184.436,0.897796,0.0542337,6,63,0,194.788,-0.0615675,-10.882,0.526551,-0.544244,-1.53351,-0.487235,-0.0206581,-1.49999,-0.390858,0.855126,2.12669,-0.345808,0.647662,1.21105,-0.145779,0.367122,1.18973,-0.450864,0.0556699,0.137643,0.291532,0.476652,4.372,1.11981,-1.15744,-3.26131,-1.0362,-0.0439333,-3.19001,-0.831233,1.81859,-0.0475981,0.089146,0.166692,-0.0200654,0.0505317,0.163758,-0.0620582,0.00766256,-0.0615675
-185.351,0.849832,0.0742407,6,63,0,196.125,-0.0536171,-4.14691,-1.31117,-1.07555,-0.858167,-0.895638,1.7604,-2.35252,0.0674919,-0.104422,2.79507,-0.263128,0.424414,0.470003,-0.988542,0.539009,1.30583,1.14707,-0.449585,0.1953,0.209523,0.390929,2.83493,-3.66482,-3.00624,-2.39864,-2.50338,4.92045,-6.57546,0.188645,-0.291867,-0.0513888,0.082888,0.0917916,-0.193062,0.105268,0.255029,0.224023,-0.087804,-0.0536171
-181.846,0.910093,0.087873,5,63,0,191.875,-0.0514212,-7.63068,-0.780753,-1.23813,-1.32442,-0.999846,1.62366,-2.12498,1.21054,0.573597,2.27358,-0.21044,0.50547,1.42414,-0.307828,0.563696,1.23544,0.792519,-0.981592,0.161367,0.152226,0.400637,3.71966,-1.77511,-2.81498,-3.01119,-2.27323,3.69152,-4.83133,2.75226,1.30412,-0.0339582,0.0815664,0.229811,-0.0496734,0.0909622,0.19936,0.127887,-0.158397,-0.0514212
-181.302,0.156897,0.123606,5,31,0,194.45,-0.0964832,-7.87245,0.250157,-1.78922,-1.78986,-1.42964,1.42686,-2.33334,-1.09101,0.417263,1.86843,-0.176314,0.505382,0.927499,-0.69132,0.376452,1.38071,-0.566258,0.189329,0.182477,0.0957258,0.384815,3.37562,0.4674,-3.34302,-3.34422,-2.67117,2.66598,-4.35966,-2.03848,0.779626,-0.0321733,0.0922205,0.169247,-0.12615,0.0686938,0.251947,-0.103329,0.0345483,-0.0964832
-182.465,0.999106,0.0197313,8,255,0,187.268,-0.0614134,-7.75693,0.135585,-1.84159,-1.86148,-1.40759,1.47808,-2.32215,-0.976062,0.684965,2.14998,-0.255295,0.446936,0.747873,-0.525827,0.909437,1.1867,-0.735571,-0.109312,0.178725,0.092327,0.403022,3.31624,0.291505,-3.95937,-4.00213,-3.02628,3.17783,-4.99257,-2.09851,1.47266,-0.0456275,0.0798785,0.133663,-0.0939782,0.162539,0.212092,-0.131465,-0.0195367,-0.0614134
-189.699,0.992606,0.036058,7,127,0,198.643,-0.108849,-8.2982,-1.42006,-1.99934,-1.9064,-1.47456,0.561761,-3.07635,0.00667866,0.230904,1.65743,-0.291039,0.827528,1.23183,-1.46053,-0.115175,2.34094,1.54802,0.672867,0.137054,0.199616,0.347486,2.83961,-2.35365,-3.31375,-3.15973,-2.44398,0.931079,-5.09883,0.0110694,0.382706,-0.039888,0.113416,0.168827,-0.200172,-0.0157852,0.320834,0.212161,0.092219,-0.108849
-181.774,0.945999,0.0640449,6,63,0,197.491,-0.145242,-10.6815,0.477394,-1.61921,-2.13005,-1.35956,0.186316,-2.26236,-0.339648,0.905823,1.74544,-0.338727,0.875644,1.05857,-1.22794,0.684237,1.14989,0.911188,-0.844317,0.112327,0.203879,0.325695,1.88043,0.833262,-2.82623,-3.71787,-2.37303,0.325203,-3.94882,-0.592835,1.58106,-0.0380481,0.0983582,0.118906,-0.13793,0.0768581,0.129163,0.102351,-0.0948393,-0.145242
-192.231,0.650468,0.0988411,5,31,0,199.147,-0.10221,-8.9305,-0.815783,-2.12762,-2.1595,-1.20365,1.15742,-1.5223,0.449623,1.45848,1.5065,-0.435326,0.84999,2.21905,-0.347159,-0.693691,1.10735,0.156795,-0.46739,0.11444,0.226173,0.235317,1.90758,-1.22898,-3.20525,-3.25328,-1.8133,1.74365,-2.29334,0.677356,2.1972,-0.0498186,0.0972725,0.253947,-0.0397288,-0.0793858,0.126724,0.0179435,-0.0534879,-0.10221
-199.036,0.574522,0.0664957,6,127,0,208.844,-0.105766,-17.4833,0.928232,-2.21984,-2.28809,-1.80672,-0.253641,-1.79158,1.22986,-1.94209,2.52053,-0.445278,0.882228,0.618076,-1.72069,0.147417,0.143566,1.13665,0.346452,0.0914552,0.0796083,0.500077,3.42965,2.33963,-5.59516,-5.76719,-4.55388,-0.63931,-4.51573,3.09989,-4.89508,-0.040723,0.0806843,0.0565263,-0.157366,0.013482,0.0131298,0.103953,0.0316849,-0.105766
-192.385,0.999745,0.0365149,7,127,0,216.698,-0.133919,-5.46566,-0.183967,-0.518938,-0.561495,-0.271114,0.668533,-0.562091,-0.245286,1.4009,4.78457,-0.863831,2.00366,2.81712,-0.710875,1.39555,1.76821,-0.673588,-0.790325,0.0412651,0.196137,0.4054,2.00695,-0.880205,-2.4829,-2.68651,-1.29716,3.19864,-2.68936,-1.17359,6.70272,-0.0356461,0.0826812,0.116249,-0.0293343,0.0575875,0.0729654,-0.0277957,-0.0326128,-0.133919
-191.009,0.737819,0.064899,6,127,0,206.232,-0.150298,-5.90716,-0.987346,-0.0978008,-0.492897,-0.311212,0.44407,-1.4453,0.896794,2.06575,4.70621,-0.699846,1.54007,1.68887,-0.258263,1.63251,2.61862,1.64939,-0.177268,0.0782907,0.381594,0.287697,2.73759,-4.64666,-0.460271,-2.31968,-1.46463,2.08988,-6.80189,4.2205,9.72185,-0.0547914,0.120573,0.132223,-0.0202196,0.12781,0.205013,0.129132,-0.0138784,-0.150298
-193.349,0.69542,0.0560955,6,63,0,208.245,-0.192902,-8.04499,-1.34134,-0.851302,-0.814977,-0.529301,-0.44018,-1.31507,-0.255292,0.454347,3.06823,-0.525293,0.854583,1.69955,-0.11406,1.7915,2.11961,-0.696591,-1.08312,0.10627,0.177094,0.426282,2.1195,-4.11553,-2.61199,-2.50053,-1.62402,-1.35057,-4.03494,-0.783292,1.39404,-0.0558226,0.0908162,0.18061,-0.0121211,0.190382,0.22525,-0.0740265,-0.115103,-0.192902
-201.429,0.994674,0.0433557,7,127,0,213.482,-0.0117079,-8.98468,0.715551,0.235857,-0.863467,-0.022337,0.754998,-2.43962,1.06159,1.14552,3.88784,0.0189239,1.46405,0.718864,-0.671291,-1.44472,0.368105,0.655439,0.867365,0.0775181,0.135473,0.480006,2.60247,2.78195,0.916974,-3.35702,-0.0868427,2.93531,-9.48486,4.12729,4.4536,0.00146695,0.11349,0.0557249,-0.0520372,-0.111992,0.0285348,0.0508084,0.0672365,-0.0117079
-196.168,0.854817,0.074854,6,63,0,217.711,-0.0248915,-12.2713,0.697027,-0.556763,-0.892242,-0.610682,-0.0673391,-1.22692,0.568383,1.08644,4.79848,-0.114424,1.67747,1.55612,-0.287454,-0.639008,1.07321,2.08196,1.59713,0.0591344,0.433434,0.397708,4.35648,3.34467,-2.67161,-4.28141,-2.93035,-0.323125,-5.88734,2.72737,5.21326,-0.00676638,0.0991964,0.0920203,-0.0169984,-0.0377873,0.0634633,0.123115,0.094445,-0.0248915
-193.48,0.958221,0.0884235,6,63,0,205.623,-0.01875,-11.919,0.327434,-0.477655,-0.772336,-0.528853,-0.0736961,-1.37109,0.667987,1.04518,5.02147,-0.103542,1.71029,1.48837,-0.381702,-0.575445,1.08995,2.09486,1.29199,0.0500381,0.406451,0.417198,4.96298,1.6442,-2.39853,-3.87826,-2.65562,-0.370063,-6.88487,3.35428,5.24832,-0.00518102,0.0855797,0.0744751,-0.0190997,-0.0287942,0.0545391,0.104823,0.0646485,-0.01875
-193.48,0.0642984,0.136718,4,15,0,203.507,-0.01875,-11.919,0.327434,-0.477655,-0.772336,-0.528853,-0.0736961,-1.37109,0.667987,1.04518,5.02147,-0.103542,1.71029,1.48837,-0.381702,-0.575445,1.08995,2.09486,1.29199,0.0500381,0.406451,0.417198,4.96298,1.6442,-2.39853,-3.87826,-2.65562,-0.370063,-6.88487,3.35428,5.24832,-0.00518102,0.0855797,0.0744751,-0.0190997,-0.0287942,0.0545391,0.104823,0.0646485,-0.01875
